run_id,strategy,use_trigger,seed,split,iteration,n_labels,accuracy,balanced_accuracy,macro_f1,max_uncertainty
temporal-random-s43,random,False,43,temporal,91,930,0.56288,0.5111460924686139,0.47067767850327735,
temporal-random-s43,random,False,43,temporal,92,940,0.56128,0.5101571065182882,0.47095367834794,
temporal-random-s43,random,False,43,temporal,93,950,0.56316,0.5116886292988234,0.47189046295028847,
temporal-random-s43,random,False,43,temporal,94,960,0.56072,0.5092467794809986,0.4691326846616204,
temporal-random-s43,random,False,43,temporal,95,970,0.56068,0.5098985739017852,0.4714278131491053,
temporal-random-s43,random,False,43,temporal,96,980,0.55888,0.5095473607084479,0.4741749163606258,
temporal-random-s43,random,False,43,temporal,97,990,0.55536,0.5089767641701936,0.47942784253228354,
temporal-random-s43,random,False,43,temporal,98,1000,0.56152,0.5116010758023266,0.4752221318364711,
temporal-random-s43,random,False,43,temporal,99,1010,0.56184,0.5118413114580089,0.4753197137456249,
temporal-random-s43,random,False,43,temporal,100,1020,0.56124,0.5107839371357705,0.4731409686618331,
temporal-random-s43,random,False,43,temporal,101,1030,0.55868,0.508874533791964,0.47241637997592,
temporal-random-s43,random,False,43,temporal,102,1040,0.56112,0.5111041912817029,0.4744575405529484,
temporal-random-s43,random,False,43,temporal,103,1050,0.56092,0.5106685204966093,0.47345879172230365,
temporal-random-s43,random,False,43,temporal,104,1060,0.56072,0.5085977205950886,0.46689512513135484,
temporal-random-s43,random,False,43,temporal,105,1070,0.5604,0.5092686637600107,0.4699347532221485,
temporal-random-s43,random,False,43,temporal,106,1080,0.56176,0.5103115086245518,0.4703895185897572,
temporal-random-s43,random,False,43,temporal,107,1090,0.56108,0.5096465443232819,0.4696741978884831,
temporal-random-s43,random,False,43,temporal,108,1100,0.56112,0.5093442431487546,0.4685464392878806,
temporal-random-s43,random,False,43,temporal,109,1110,0.56132,0.510079479573499,0.470600591912852,
temporal-random-s43,random,False,43,temporal,110,1120,0.5598,0.5090101311435077,0.470410921221882,
temporal-random-s43,random,False,43,temporal,111,1130,0.56144,0.5098590806407834,0.46957638779639127,
temporal-random-s43,random,False,43,temporal,112,1140,0.56152,0.5099035371776389,0.4695449506699063,
temporal-random-s43,random,False,43,temporal,113,1150,0.56064,0.5091648772391868,0.4690360051286868,
temporal-random-s43,random,False,43,temporal,114,1160,0.56136,0.5095525041692337,0.46870814005407685,
temporal-random-s43,random,False,43,temporal,115,1170,0.56204,0.509630819092854,0.4673880149225688,
temporal-random-s43,random,False,43,temporal,116,1180,0.56156,0.510499932922064,0.47148085321183963,
temporal-random-s43,random,False,43,temporal,117,1190,0.56288,0.5111211286653096,0.4705920429643004,
temporal-random-s43,random,False,43,temporal,118,1200,0.5616,0.5093863081401492,0.4675724039932194,
temporal-random-s43,random,False,43,temporal,119,1210,0.56288,0.511270911485135,0.4711049494966789,
temporal-random-s43,random,False,43,temporal,120,1220,0.56156,0.5088398400023326,0.46575013454800895,
temporal-random-s43,random,False,43,temporal,121,1230,0.56288,0.51159544092809,0.47220881514982327,
temporal-random-s43,random,False,43,temporal,122,1240,0.56272,0.5117811296907256,0.47319355525697665,
temporal-random-s43,random,False,43,temporal,123,1250,0.56296,0.5126883772037232,0.47567951474201475,
temporal-random-s43,random,False,43,temporal,124,1260,0.56324,0.5119577600654169,0.47262237412140373,
temporal-random-s43,random,False,43,temporal,125,1270,0.56264,0.5118365283670872,0.47355684202543785,
temporal-random-s43,random,False,43,temporal,126,1280,0.56344,0.511357433013385,0.4701097380301781,
temporal-random-s43,random,False,43,temporal,127,1290,0.5626,0.5122511666564835,0.47502136684640994,
temporal-random-s43,random,False,43,temporal,128,1300,0.56284,0.5122846810538328,0.4746076972255835,
temporal-random-s43,random,False,43,temporal,129,1310,0.56236,0.511992978029396,0.474692106053231,
temporal-random-s43,random,False,43,temporal,130,1320,0.56292,0.5122667280824277,0.4743722223058904,
temporal-random-s43,random,False,43,temporal,131,1330,0.56268,0.5122581774883825,0.47487010761052245,
temporal-random-s43,random,False,43,temporal,132,1340,0.56144,0.5108077051663442,0.47277967420653666,
temporal-random-s43,random,False,43,temporal,133,1350,0.56164,0.5115054958861323,0.4746506055489003,
temporal-random-s43,random,False,43,temporal,134,1360,0.56276,0.5123775254351507,0.4750898523144771,
temporal-random-s43,random,False,43,temporal,135,1370,0.5598,0.5095593348162007,0.47223947103165953,
temporal-random-s43,random,False,43,temporal,136,1380,0.56152,0.5113888834742406,0.4745272919997824,
temporal-random-s43,random,False,43,temporal,137,1390,0.56164,0.5118175434274352,0.47567089107993865,
temporal-random-s43,random,False,43,temporal,138,1400,0.56168,0.5132002989759435,0.4800045531063273,
temporal-random-s43,random,False,43,temporal,139,1410,0.56188,0.5126374176288678,0.4778109351544847,
temporal-random-s43,random,False,43,temporal,140,1420,0.56272,0.5120557315270722,0.47411093749267597,
temporal-random-s43,random,False,43,temporal,141,1430,0.56228,0.5122855328371477,0.475826205340922,
temporal-random-s43,random,False,43,temporal,142,1440,0.5624,0.5122398805275619,0.4754181119041536,
temporal-random-s43,random,False,43,temporal,143,1450,0.563,0.5128603882919762,0.4761578297208049,
temporal-random-s43,random,False,43,temporal,144,1460,0.56364,0.513016330160386,0.475279522191582,
temporal-random-s43,random,False,43,temporal,145,1470,0.56312,0.5125401341460438,0.4748407260488039,
temporal-random-s43,random,False,43,temporal,146,1480,0.56192,0.511411455732084,0.4737299807019206,
temporal-random-s43,random,False,43,temporal,147,1490,0.56224,0.5115643180762015,0.47353367178191047,
temporal-random-s43,random,False,43,temporal,148,1500,0.5638,0.512481148151491,0.4731297211019402,
temporal-random-s43,random,False,43,temporal,149,1510,0.5622,0.5129275808911586,0.47807249357426407,
temporal-random-s43,random,False,43,temporal,150,1520,0.5626,0.510478736621883,0.46902523375636024,
temporal-random-s43,random,False,43,temporal,151,1530,0.56356,0.5116612739500583,0.4708798484551004,
temporal-random-s43,random,False,43,temporal,152,1540,0.56236,0.5105450774377506,0.46981207040349093,
temporal-random-s43,random,False,43,temporal,153,1550,0.56296,0.5102544063815606,0.4673900983890281,
temporal-random-s43,random,False,43,temporal,154,1560,0.5646,0.5118397880763113,0.4690595877083075,
temporal-random-s43,random,False,43,temporal,155,1570,0.56404,0.5112040628753682,0.46815651159859445,
temporal-random-s43,random,False,43,temporal,156,1580,0.56236,0.5104701860278379,0.4695541753963815,
temporal-random-s43,random,False,43,temporal,157,1590,0.56452,0.5120824152774545,0.4700995284794037,
temporal-random-s43,random,False,43,temporal,158,1600,0.56236,0.5107572697658366,0.4705398100840962,
temporal-random-s43,random,False,43,temporal,159,1610,0.56204,0.5106293712250233,0.47083411944600395,
temporal-random-s43,random,False,43,temporal,160,1620,0.5654,0.5115853669523471,0.46620486868285055,
temporal-random-s43,random,False,43,temporal,161,1630,0.56368,0.5102925400653482,0.46578349767259086,
temporal-random-s43,random,False,43,temporal,162,1640,0.56512,0.5113174319584841,0.46592881687057536,
temporal-random-s43,random,False,43,temporal,163,1650,0.56604,0.5122780305917978,0.46712633550375443,
temporal-random-s43,random,False,43,temporal,164,1660,0.56336,0.5100148587047095,0.4655709025419015,
temporal-random-s43,random,False,43,temporal,165,1670,0.56248,0.5098378843406026,0.46706909534054175,
temporal-random-s43,random,False,43,temporal,166,1680,0.56296,0.5098924312336492,0.4661077582065893,
temporal-random-s43,random,False,43,temporal,167,1690,0.56432,0.5117840454105341,0.4695289644744074,
temporal-random-s43,random,False,43,temporal,168,1700,0.56324,0.5106097146869885,0.4679728929543198,
temporal-random-s43,random,False,43,temporal,169,1710,0.56256,0.5105563635666722,0.4693873203645125,
temporal-random-s43,random,False,43,temporal,170,1720,0.56436,0.5115815994492239,0.4687229487613543,
temporal-random-s43,random,False,43,temporal,171,1730,0.56252,0.5117323978568477,0.4734749606383899,
temporal-random-s43,random,False,43,temporal,172,1740,0.56352,0.5096044957123358,0.4636912319123282,
temporal-random-s43,random,False,43,temporal,173,1750,0.54156,0.5003968327420264,0.4790660257545212,
temporal-random-s43,random,False,43,temporal,174,1760,0.5426,0.5005254192616709,0.4777599438849931,
temporal-random-s43,random,False,43,temporal,175,1770,0.54176,0.4993721210338225,0.476006115096457,
temporal-random-s43,random,False,43,temporal,176,1780,0.55076,0.504698010873014,0.47533260572602987,
temporal-random-s43,random,False,43,temporal,177,1790,0.54148,0.49967835351595674,0.4772864991959186,
temporal-random-s43,random,False,43,temporal,178,1800,0.55364,0.5066853851510252,0.4758131979633702,
temporal-random-s43,random,False,43,temporal,179,1810,0.55612,0.5072397322845041,0.4725535830281624,
temporal-random-s43,random,False,43,temporal,180,1820,0.5492,0.5027327010589469,0.4724045146548854,
temporal-random-s43,random,False,43,temporal,181,1830,0.55384,0.5060101666890806,0.47334019550503403,
temporal-random-s43,random,False,43,temporal,182,1840,0.5544,0.506571000480111,0.4739623886394432,
temporal-random-s43,random,False,43,temporal,183,1850,0.558,0.507972413359304,0.47092717131814477,
temporal-random-s43,random,False,43,temporal,184,1860,0.55428,0.5065667251830883,0.474189316810041,
temporal-random-s43,random,False,43,temporal,185,1870,0.54424,0.5009749479060791,0.47627466692999343,
temporal-random-s43,random,False,43,temporal,186,1880,0.54968,0.5026125013288638,0.47110528963413123,
temporal-random-s43,random,False,43,temporal,187,1890,0.55076,0.5039615786755391,0.4731164022094444,
temporal-random-s43,random,False,43,temporal,188,1900,0.54936,0.5036579015433494,0.474865655103352,
temporal-random-s43,random,False,43,temporal,189,1910,0.54216,0.4981714669297585,0.4719846515025997,
temporal-random-s43,random,False,43,temporal,190,1920,0.54484,0.49954842379954656,0.4711329510485177,
temporal-random-s43,random,False,43,temporal,191,1930,0.55056,0.5037131364152273,0.4727488527060083,
temporal-random-s43,random,False,43,temporal,192,1940,0.54892,0.5029765240328206,0.4736677924142637,
temporal-random-s43,random,False,43,temporal,193,1950,0.55532,0.5072819610803823,0.4743288153049559,
temporal-random-s43,random,False,43,temporal,194,1960,0.56204,0.5099803123391133,0.46860525371800094,
temporal-random-s43,random,False,43,temporal,195,1970,0.56156,0.5080409982965972,0.46289488630948417,
temporal-random-s43,random,False,43,temporal,196,1980,0.56096,0.5089308006320887,0.4674898311322538,
temporal-random-s43,random,False,43,temporal,197,1990,0.56116,0.5086300392197075,0.4659671230260169,
temporal-random-s43,random,False,43,temporal,198,2000,0.56184,0.5100189538168001,0.46920359784636334,
temporal-random-s44,random,False,44,temporal,0,20,0.556,0.5067736266263533,0.4713076912190918,
temporal-random-s44,random,False,44,temporal,1,30,0.56336,0.5077681164073287,0.4572492648124074,
temporal-random-s44,random,False,44,temporal,2,40,0.56916,0.5044631807652913,0.4244708415213056,
temporal-random-s44,random,False,44,temporal,3,50,0.56764,0.5087735319473617,0.44914543136489166,
temporal-random-s44,random,False,44,temporal,4,60,0.56796,0.5084770458320031,0.4469273230959842,
temporal-random-s44,random,False,44,temporal,5,70,0.56892,0.5097219926684389,0.449262429781062,
temporal-random-s44,random,False,44,temporal,6,80,0.5554,0.5042808336141215,0.4643536134288865,
temporal-random-s44,random,False,44,temporal,7,90,0.56228,0.5070056884383027,0.4572161521862461,
temporal-random-s44,random,False,44,temporal,8,100,0.52544,0.48642111610150573,0.467381597869716,
temporal-random-s44,random,False,44,temporal,9,110,0.52508,0.4896036570333796,0.4755193244381446,
temporal-random-s44,random,False,44,temporal,10,120,0.5266,0.4923955078913629,0.47995836524262225,
temporal-random-s44,random,False,44,temporal,11,130,0.531,0.49093378220129963,0.4706218859213922,
temporal-random-s44,random,False,44,temporal,12,140,0.49672,0.4790862134120163,0.4781336038895785,
temporal-random-s44,random,False,44,temporal,13,150,0.4966,0.47938150375464444,0.47855223307849537,
temporal-random-s44,random,False,44,temporal,14,160,0.50796,0.482848458411434,0.4783205252264711,
temporal-random-s44,random,False,44,temporal,15,170,0.49748,0.4781605051337144,0.4766201029949313,
temporal-random-s44,random,False,44,temporal,16,180,0.50876,0.48422916640389696,0.48010755356794227,
temporal-random-s44,random,False,44,temporal,17,190,0.51496,0.48412968794099237,0.4749398261815444,
temporal-random-s44,random,False,44,temporal,18,200,0.51164,0.4833332214002695,0.4764083784780471,
temporal-random-s44,random,False,44,temporal,19,210,0.51144,0.4831097429432619,0.4761589768622945,
temporal-random-s44,random,False,44,temporal,20,220,0.51148,0.48293226078525575,0.4757923373711204,
temporal-random-s44,random,False,44,temporal,21,230,0.52484,0.48892108375012017,0.47425023343174566,
temporal-random-s44,random,False,44,temporal,22,240,0.51456,0.48410711568314907,0.4752811413897682,
temporal-random-s44,random,False,44,temporal,23,250,0.51648,0.4857357581420247,0.47668527619079193,
temporal-random-s44,random,False,44,temporal,24,260,0.518,0.4869174436868851,0.4775787046367239,
temporal-random-s44,random,False,44,temporal,25,270,0.52428,0.4882603947458729,0.47342800655903,
temporal-random-s44,random,False,44,temporal,26,280,0.53576,0.4950767743424519,0.47410528116834716,
temporal-random-s44,random,False,44,temporal,27,290,0.52368,0.49093510901761706,0.4800485312256514,
temporal-random-s44,random,False,44,temporal,28,300,0.53824,0.4990886082335668,0.480665332275287,
temporal-random-s44,random,False,44,temporal,29,310,0.53196,0.49539905966398134,0.4802574913036076,
temporal-random-s44,random,False,44,temporal,30,320,0.5342,0.49861598315696776,0.4848610924772926,
temporal-random-s44,random,False,44,temporal,31,330,0.5214,0.4897554710288019,0.47996236174024653,
temporal-random-s44,random,False,44,temporal,32,340,0.53308,0.4970200033121267,0.4825976935737928,
temporal-random-s44,random,False,44,temporal,33,350,0.52492,0.4951815273097292,0.48738402317091545,
temporal-random-s44,random,False,44,temporal,34,360,0.5348,0.4979009274446058,0.4824647671091452,
temporal-random-s44,random,False,44,temporal,35,370,0.52596,0.4928386973022548,0.48162824994133185,
temporal-random-s44,random,False,44,temporal,36,380,0.53448,0.4955762142130202,0.4772793951065303,
temporal-random-s44,random,False,44,temporal,37,390,0.54136,0.5001858361866709,0.4788223512393719,
temporal-random-s44,random,False,44,temporal,38,400,0.54528,0.5014655095736349,0.4758646902907323,
temporal-random-s44,random,False,44,temporal,39,410,0.54036,0.4990060343933722,0.4772738779641257,
temporal-random-s44,random,False,44,temporal,40,420,0.55872,0.5114680338007276,0.48051458815995174,
temporal-random-s44,random,False,44,temporal,41,430,0.54636,0.5044746798400417,0.4823192945002611,
temporal-random-s44,random,False,44,temporal,42,440,0.5624,0.5108918351491333,0.47090784769289823,
temporal-random-s44,random,False,44,temporal,43,450,0.53424,0.4936828964695056,0.4728080934313149,
temporal-random-s44,random,False,44,temporal,44,460,0.54548,0.49895545156882926,0.46814576569580196,
temporal-random-s44,random,False,44,temporal,45,470,0.5394,0.49718692008093907,0.4739369102820201,
temporal-random-s44,random,False,44,temporal,46,480,0.54976,0.5036555099978886,0.47410880673090494,
temporal-random-s44,random,False,44,temporal,47,490,0.5416,0.49827217392629025,0.4732409762171077,
temporal-random-s44,random,False,44,temporal,48,500,0.53916,0.49690376765054733,0.47356095733220926,
temporal-random-s44,random,False,44,temporal,49,510,0.55356,0.5056673402853048,0.47283442834547995,
temporal-random-s44,random,False,44,temporal,50,520,0.5518,0.5049014888025712,0.4739568115697299,
temporal-random-s44,random,False,44,temporal,51,530,0.55092,0.5050864895863757,0.4761862336382289,
